YPL148C, 01,14,20
YGR216C, 01,14,30,42,43
YDR126W, 11
YMR278W, 01
Q0065, 10,11
YFR039C, 16
YDR261C, 01,34,40,42,43
YPL200W, 10
YJR054W, 43
YDL142C, 01,42
Q0115, 11,16
Q0055, 01,10,11,16,38
YLL025W, 01
YDR374W-A, 10
YLR010C, 10,42
YLL057C, 01,32
YPL130W, 10
YCR036W, 01,02,16
YBR204C, 01
YCR054C, 16
YOR118W, 16
YGR141W, 14,20
YMR281W, 01,14
YML050W, 01
YHL043W, 42
YPL096C-A, 18,30
YOR222W, 20
YNR061C, 43
YOR003W, 14
YCL069W, 01,16,20,42
YBL059C-A, 01
YER190W, 10,32,42
YMR244C-A, 11
YNR004W, 11
YLR037C, 01
YLR114C, 43
Q0070, 10,11
YPL027W, 43
YOR302W, 12
YLR466W, 10,32,42
YDR514C, 11
YDR014W-A, 41
YEL016C, 01,34
YJL038C, 20
YLR461W, 32
YGL236C, 12
Q0160, 10,11
YJR120W, 02,42
YPL103C, 20
YDR185C, 12,14
YHR091C, 12
YOR388C, 01,02
YPR006C, 01,02
YBR255W, 16
YDR317W, 10
YBR227C, 14,16,32
YNL191W, 16
YDR144C, 14
YNR076W, 32
YGL063W, 01,11
YOL011W, 01
YDR402C, 01,32,42,43
YML021C, 10,16
YPL224C, 20,34
YOR030W, 42,43
YDR281C, 12
YPL123C, 01,11,40
YCR032W, 20,32,34
YEL049W, 32
YNL200C, 16
YFL055W, 20
YDR381C-A, 16
YKL208W, 11,14
YGR131W, 20
YJL213W, 11
YIL089W, 20
YJL139C, 01,14,42
YNR074C, 32,40
YEL038W, 01
YGL196W, 20
YDR302W, 01,14
YOR381W, 20,34
YOL124C, 11,16
YIL037C, 41
YIR019C, 01,34,43
Q0060, 01,10,11
YDR437W, 01
YDR522C, 10,43
YKL132C, 01
YCR045C, 14
YOR180C, 01
YML128C, 10
YIR027C, 01
YMR003W, 16
YBR147W, 12
YIL110W, 14
YPL223C, 32
YJL223C, 32
YDR305C, 01
YMR156C, 01,10
YMR194C-B, 20
YIR029W, 01
YJL071W, 01
YOL152W, 20,34
YJL028W, 11
YFL010W-A, 01,20
YIR028W, 20
YIL006W, 20
YBR008C, 20,32,34
YOL008W, 02,14,16
YOL042W, 10,11
YNR057C, 01
YDR536W, 20
YHR002W, 20
YCR018C, 11
